time,latitude,longitude,depth,mag,place
2016-11-13T11:36:07.470Z,38.8248329,-122.7551651,0.38,0.99,"2km W of Cobb, CA"
2016-11-13T11:32:07.310Z,-42.2536,173.6298,10,6.5,"17km NNW of Kaikoura, New Zealand"
2016-11-13T11:28:13.719Z,63.0378,-150.9383,125.3,3.4,"90km NNW of Talkeetna, Alaska"
2016-11-13T11:14:01.030Z,19.0778332,-155.5551605,19.45,2.35,"16km SSW of Pahala, Hawaii"
2016-11-13T11:12:39.250Z,-42.3902,173.6554,10.37,5.8,"2km NW of Kaikoura, New Zealand"
2016-11-13T11:04:54.760Z,28.2298,143.5938,10,4.9,"186km NE of Chichi-shima, Japan"
2016-11-13T11:02:56.970Z,-42.7568,173.0766,23,7.8,"53km NNE of Amberley, New Zealand"
2016-11-13T11:00:10.719Z,39.6671,-119.2931,6.9,1.2,"7km NNW of Fernley, Nevada"
2016-11-13T10:53:07.597Z,38.6686,-118.7807,9.4,0.4,"20km NW of Hawthorne, Nevada"
2016-11-13T10:51:35.440Z,63.5441,-147.6612,0,1.5,"66km ENE of Cantwell, Alaska"
2016-11-13T10:42:07.340Z,47.5426667,-122.7236667,20.2,0.82,"4km WSW of Navy Yard City, Washington"
2016-11-13T10:03:16.043Z,62.38,-152.0893,116.8,1.7,"102km W of Talkeetna, Alaska"
2016-11-13T09:59:45.830Z,34.0336667,-116.7706667,12.65,0.71,"13km N of Cabazon, CA"
2016-11-13T09:21:06.651Z,38.8807,-119.6192,6.5,1,"10km E of Gardnerville Ranchos, Nevada"
2016-11-13T09:20:20.530Z,38.8338318,-122.8093338,1.81,0.45,"7km W of Cobb, CA"
2016-11-13T09:07:44.290Z,34.1975,-117.4955,3.1,0.37,"7km S of Lytle Creek, CA"
2016-11-13T09:04:14.640Z,19.175333,-155.4793396,37.19,2.4,"3km S of Pahala, Hawaii"
2016-11-13T08:40:53.648Z,36.3917,-116.9144,0,0,"59km SSW of Beatty, Nevada"
2016-11-13T08:35:12.615Z,38.8845,-119.6219,7.5,1,"10km E of Gardnerville Ranchos, Nevada"
2016-11-13T08:31:18.910Z,43.6308333,-110.5048333,4.16,0.16,"26km NE of Jackson, Wyoming"
2016-11-13T08:27:29.582Z,59.9257,-139.5414,0,2.2,"43km NNE of Yakutat, Alaska"
2016-11-13T08:26:10.180Z,61.2564,-149.6051,27.3,1.7,"16km ENE of Anchorage, Alaska"
2016-11-13T08:26:02.710Z,37.5760002,-118.8653336,5.4,1.01,"12km SE of Mammoth Lakes, CA"
2016-11-13T08:14:49.321Z,37.7503,-116.0522,14,0.3,"56km SSE of Warm Springs, Nevada"
2016-11-13T08:13:33.959Z,38.4767,-118.3585,4.5,0.3,"23km ESE of Hawthorne, Nevada"
2016-11-13T07:45:29.900Z,38.8306656,-122.8495026,1.62,0.46,"10km NW of The Geysers, CA"
2016-11-13T07:43:17.550Z,-17.8401,-178.0576,545.67,4.4,Fiji region
2016-11-13T07:39:24.661Z,37.2993,-114.6992,11.3,0.8,"38km SSW of Caliente, Nevada"
2016-11-13T07:20:24.659Z,36.3831,-115.848,6.9,0.3,"22km NNE of Pahrump, Nevada"
2016-11-13T07:17:10.443Z,61.7259,-148.1618,13.3,1.5,"37km ESE of Sutton-Alpine, Alaska"
2016-11-13T07:12:14.718Z,36.6361,-116.931,5.5,-0.2,"33km SSW of Beatty, Nevada"
2016-11-13T06:55:08.451Z,60.3621,-152.4261,94.5,2.4,"22km SE of Redoubt Volcano, Alaska"
2016-11-13T06:38:53.680Z,34.202,-117.5595,6.38,1.08,"8km SW of Lytle Creek, CA"
2016-11-13T06:28:34.050Z,33.5921667,-117.2218333,13.27,1.33,"4km N of Murrieta, CA"
2016-11-13T06:24:22.430Z,33.9926667,-117.1638333,14.13,1.48,"7km SSE of Redlands, CA"
2016-11-13T06:15:55.340Z,36.5084991,-121.0913315,4.56,1.63,"23km ENE of Soledad, CA"
2016-11-13T06:03:33.200Z,38.7999992,-122.8034973,3.05,1.39,"4km WNW of The Geysers, CA"
2016-11-13T05:57:03.978Z,59.7636,-151.9467,79.6,1.8,"6km WSW of Anchor Point, Alaska"
2016-11-13T05:51:53.806Z,63.2377,-150.6301,125.4,2.4,"85km W of Cantwell, Alaska"
2016-11-13T05:50:38.347Z,57.1046,-157.7983,1.1,2.9,"111km NNE of Chignik Lake, Alaska"
2016-11-13T05:46:57.665Z,60.6827,-146.6397,20.1,1.6,"50km WNW of Cordova, Alaska"
2016-11-13T05:42:10.630Z,38.8214989,-122.8454971,1.84,0.68,"9km WNW of The Geysers, CA"
2016-11-13T05:41:17.000Z,19.256,-66.5935,25,3.2,"87km N of Arecibo, Puerto Rico"
2016-11-13T05:38:05.800Z,18.2117,-65.8013,45,2.1,"1km WSW of Rio Blanco, Puerto Rico"
2016-11-13T05:37:12.200Z,18.5953,-66.5684,3,2.7,"15km N of Garrochales, Puerto Rico"
2016-11-13T05:34:20.570Z,34.2748333,-116.688,2.29,1.64,"14km E of Big Bear City, CA"
2016-11-13T05:21:58.330Z,35.6586667,-118.468,8.55,1.33,"4km N of Lake Isabella, CA"
2016-11-13T05:15:30.190Z,38.8011665,-122.7351685,2.07,0.64,"2km SSW of Cobb, CA"
2016-11-13T04:57:41.435Z,37.1469,-117.3673,8.3,0.7,"60km WNW of Beatty, Nevada"
2016-11-13T04:56:19.160Z,19.4545002,-155.5978394,45.54,2.1,"28km E of Honaunau-Napoopoo, Hawaii"
2016-11-13T04:55:15.540Z,47.7231667,-113.7068333,4.49,1.66,"33km ENE of Pablo, Montana"
2016-11-13T04:55:11.740Z,47.711,-113.7123333,5.39,0.97,"32km ENE of Pablo, Montana"
2016-11-13T04:53:46.140Z,31.3414,142.2804,28.61,4.5,"Izu Islands, Japan region"
2016-11-13T04:48:08.020Z,47.7136667,-113.7128333,7.97,3.06,"33km E of Polson, Montana"
2016-11-13T04:46:16.650Z,62.9178,-150.498,90.9,1.6,"69km NNW of Talkeetna, Alaska"
2016-11-13T04:39:53.500Z,38.4967,-118.3708,5.3,0.2,"22km E of Hawthorne, Nevada"
2016-11-13T04:22:00.150Z,19.3808327,-155.2398376,3.2,2.44,"5km S of Volcano, Hawaii"
2016-11-13T04:18:11.345Z,38.0313,-118.5582,8,0.6,"55km NE of Mammoth Lakes, CA"
2016-11-13T04:14:03.298Z,60.8075,-150.9768,56.4,1.7,"21km NE of Nikiski, Alaska"
2016-11-13T04:08:08.130Z,33.3193333,-116.2878333,9.87,1.59,"11km NE of Borrego Springs, CA"
2016-11-13T04:08:00.440Z,33.1608333,-116.4173333,6.67,1.22,"11km SSW of Borrego Springs, CA"
2016-11-13T04:03:57.510Z,37.5778351,-118.8655014,5.26,0.94,"12km SE of Mammoth Lakes, CA"
2016-11-13T03:59:20.268Z,60.003,-147.9817,17.5,2.1,"80km ESE of Bear Creek, Alaska"
2016-11-13T03:51:22.280Z,33.3723333,-116.379,10.01,0.81,"13km N of Borrego Springs, CA"
2016-11-13T03:51:02.730Z,-20.0247,-177.8906,525.96,4.5,"109km NE of Ndoi Island, Fiji"
2016-11-13T03:49:55.320Z,34.2456667,-117.4848333,9.65,0.84,"2km SE of Lytle Creek, CA"
2016-11-13T03:25:35.400Z,38.659832,-122.7761688,6.1,1.6,"9km NE of Healdsburg, CA"
2016-11-13T02:49:13.062Z,38.4603,-118.3711,1.8,-0.3,"23km ESE of Hawthorne, Nevada"
2016-11-13T02:48:32.380Z,34.0311667,-116.734,17.38,0.53,"14km NNE of Cabazon, CA"
2016-11-13T02:47:07.929Z,38.0376,-118.5626,11.1,0.5,"54km S of Hawthorne, Nevada"
2016-11-13T02:23:21.060Z,33.908,-118.658,11.34,2.34,"14km SSE of Malibu Beach, CA"
2016-11-13T02:09:43.400Z,19.281,-68.9199,14.3,4.8,"33km NE of Miches, Dominican Republic"
2016-11-13T01:56:34.174Z,60.3252,-140.1711,10,1.7,"90km NNW of Yakutat, Alaska"
2016-11-13T01:29:52.670Z,38.831665,-122.8503342,1.52,0.18,"10km NW of The Geysers, CA"
2016-11-13T01:17:59.990Z,38.6608315,-122.7764969,5.04,2.18,"9km NE of Healdsburg, CA"
2016-11-13T01:06:53.457Z,56.9885,-157.9156,26.4,3.5,"96km NNE of Chignik Lake, Alaska"
2016-11-13T01:06:28.200Z,19.2686,-66.607,27,3.5,"88km N of Arecibo, Puerto Rico"
2016-11-13T01:04:45.569Z,41.8539,-119.6407,10.4,2.5,"69km ESE of Lakeview, Oregon"
2016-11-13T01:01:51.930Z,-28.1017,-67.3245,121.05,5.7,"24km E of Tinogasta, Argentina"
2016-11-13T00:56:17.290Z,33.4991667,-116.7918333,6.35,0.74,"9km NE of Aguanga, CA"
2016-11-13T00:55:46.180Z,-24.9817,-179.9581,490.46,4.6,South of the Fiji Islands
2016-11-13T00:46:14.030Z,33.023,-116.4256667,2.5,0.92,"18km ESE of Julian, CA"
2016-11-13T00:45:35.730Z,61.8412,-152.0236,112.8,2.1,"105km W of Willow, Alaska"
2016-11-13T00:33:02.923Z,39.8736,-119.0056,10.5,1.7,"36km NE of Fernley, Nevada"
2016-11-13T00:32:56.905Z,39.3495,-120.0041,3.8,0.3,"11km NNW of Incline Village, Nevada"
2016-11-13T00:30:38.414Z,62.1658,-151.2242,11.7,3.3,"60km WSW of Talkeetna, Alaska"
2016-11-13T00:25:13.560Z,19.4058342,-155.2825012,2.21,1.84,"5km WSW of Volcano, Hawaii"
2016-11-13T00:16:39.251Z,37.522,-118.4437,12.9,0.9,"15km N of Dixon Lane-Meadow Creek, CA"
2016-11-13T00:12:33.602Z,64.4751,-147.9853,10.2,1.2,"41km S of Ester, Alaska"
2016-11-13T00:11:02.538Z,64.4827,-148.0256,10.2,1.9,"40km S of Ester, Alaska"
2016-11-12T23:56:54.268Z,64.733,-151.1859,5,1.4,"39km SW of Manley Hot Springs, Alaska"
2016-11-12T23:54:08.537Z,54.4552,-161.5475,11.7,2.4,"110km SE of Cold Bay, Alaska"
2016-11-12T23:42:29.882Z,39.983,-120.8944,12.6,0.8,"5km N of East Quincy, CA"
2016-11-12T23:32:00.900Z,17.8565,-67.0317,11,1.7,"13km S of La Parguera, Puerto Rico"
2016-11-12T23:10:03.710Z,33.806,-117.1256667,3.46,0.89,"2km ENE of Nuevo, CA"
2016-11-12T22:52:48.740Z,33.515,-116.4511667,7,0.78,"21km SW of La Quinta, CA"
2016-11-12T22:43:22.570Z,37.0069,142.0324,18.22,4.6,"102km E of Iwaki, Japan"
2016-11-12T22:37:29.260Z,33.5098333,-116.4536667,5.7,1.41,"21km ESE of Anza, CA"
2016-11-12T22:36:29.430Z,33.7046667,-116.8295,14.62,0.7,"8km SE of Valle Vista, CA"
2016-11-12T22:35:15.140Z,52.5345,-174.2805,138.3,4.2,"38km N of Atka, Alaska"
2016-11-12T22:32:53.798Z,65.1185,-148.6737,18,0.7,"43km NW of Ester, Alaska"
2016-11-12T22:32:24.280Z,33.5123333,-116.4515,8.73,0.8,"21km ESE of Anza, CA"
2016-11-12T22:28:14.888Z,57.0467,-157.591,4.8,2.4,"113km NE of Chignik Lake, Alaska"
2016-11-12T22:26:32.097Z,63.0867,-150.9502,134.1,2.1,"95km NNW of Talkeetna, Alaska"
2016-11-12T22:22:06.980Z,38.8313332,-122.8503342,2.03,2.04,"10km NW of The Geysers, CA"
2016-11-12T22:06:58.997Z,57.0683,-157.6984,1.5,3.2,"111km NE of Chignik Lake, Alaska"
2016-11-12T22:04:43.895Z,38.3328,-118.7552,10,0.6,"24km SSW of Hawthorne, Nevada"
2016-11-12T22:01:05.407Z,57.0654,-157.727,14.4,2.4,"110km NE of Chignik Lake, Alaska"
2016-11-12T22:00:17.230Z,35.4133333,-118.4456667,3.97,1.35,"20km SSE of Bodfish, CA"
2016-11-12T21:59:14.970Z,45.3388333,-112.6281667,5.99,0.61,"13km N of Dillon, Montana"
2016-11-12T21:58:57.560Z,32.9196667,-115.5293333,3.88,1.4,"7km S of Brawley, CA"
2016-11-12T21:58:25.573Z,38.3411,-118.7361,3.5,0.5,"22km SSW of Hawthorne, Nevada"
2016-11-12T21:52:36.956Z,57.0729,-157.7085,11.4,5.2,"106km NNE of Chignik Lake, Alaska"
2016-11-12T21:47:25.010Z,33.34,-116.2816667,10.15,1.39,"13km NE of Borrego Springs, CA"
2016-11-12T21:44:46.040Z,19.4060001,-155.2471619,12.84,2.1,"2km SSW of Volcano, Hawaii"
2016-11-12T21:33:26.650Z,19.4911671,-155.5809937,0.71,2.05,"30km E of Honaunau-Napoopoo, Hawaii"
2016-11-12T21:07:33.740Z,-6.3431,103.5635,42.23,4.6,"123km SSW of Biha, Indonesia"
2016-11-12T21:05:15.227Z,37.2756,-118.4215,5,1.9,"9km SSE of West Bishop, CA"
2016-11-12T21:05:01.209Z,62.3399,-150.2533,17,1.7,"7km WNW of Talkeetna, Alaska"
2016-11-12T21:00:11.200Z,19.089,-64.689,24,2.4,"74km N of Road Town, British Virgin Islands"
2016-11-12T20:59:47.240Z,38.8361664,-122.7841644,1.87,0.79,"5km WNW of Cobb, CA"
2016-11-12T20:54:19.617Z,63.0976,-150.8913,132.1,1.8,"95km NNW of Talkeetna, Alaska"
2016-11-12T20:51:07.930Z,6.0981,-82.7073,10,4.2,"214km S of Punta de Burica, Panama"
2016-11-12T20:50:53.145Z,61.7494,-148.2048,14.6,1.2,"34km E of Sutton-Alpine, Alaska"
2016-11-12T20:33:04.000Z,33.06,-115.5786667,7.66,1.32,"5km ENE of Westmorland, CA"
2016-11-12T20:32:29.960Z,36.743,-121.4095001,7.91,1.83,"8km SSW of Ridgemark, CA"
2016-11-12T20:22:47.990Z,38.8128319,-122.8228302,1.98,0.73,"6km NW of The Geysers, CA"
2016-11-12T20:17:39.290Z,38.8019981,-122.8160019,2.62,0.46,"5km WNW of The Geysers, CA"
2016-11-12T20:15:39.975Z,38.6158,-118.4487,8.4,0.1,"18km ENE of Hawthorne, Nevada"
2016-11-12T20:08:48.820Z,6.1803,-82.4554,10,5,"209km SSE of Punta de Burica, Panama"
2016-11-12T20:00:28.797Z,38.6189,-118.4439,8.5,0.7,"18km NE of Hawthorne, Nevada"
2016-11-12T19:21:22.958Z,38.4802,-118.3541,0,0.4,"24km ESE of Hawthorne, Nevada"
2016-11-12T19:19:58.630Z,38.7921677,-122.8065033,2.53,1.12,"4km WNW of The Geysers, CA"
2016-11-12T19:14:46.430Z,38.8226662,-122.8430023,2.03,1.36,"9km NW of The Geysers, CA"
2016-11-12T19:14:33.064Z,37.1857,-114.8197,10.9,1.4,"36km ESE of Alamo, Nevada"
2016-11-12T19:08:59.000Z,37.4944992,-118.0481644,3.7,1.9,"33km ENE of Bishop, CA"
2016-11-12T19:00:04.278Z,38.0823,-118.8817,6.8,0.9,"36km ESE of Bridgeport, CA"
2016-11-12T18:55:13.023Z,64.4491,-152.154,4.4,2.3,"80km S of Tanana, Alaska"
2016-11-12T18:35:02.450Z,60.4237,-150.8975,58.1,3.3,"9km ESE of Soldotna, Alaska"
2016-11-12T18:34:34.007Z,65.3777,-144.7326,0,2,"10km S of Circle Hot Springs Station, Alaska"
2016-11-12T17:40:44.950Z,38.8339996,-122.774498,1.95,1.8,"4km WNW of Cobb, CA"
2016-11-12T17:40:02.303Z,60.7866,-152.5863,111.9,1.6,"34km NNE of Redoubt Volcano, Alaska"
2016-11-12T17:14:59.300Z,35.6615,-97.3983,8.73,2.2,"7km E of Edmond, Oklahoma"
2016-11-12T17:14:06.960Z,38.8743324,-122.829834,0.24,0.71,"10km WNW of Cobb, CA"
2016-11-12T16:55:29.457Z,37.2424,-114.5865,0.4,0.8,"41km S of Caliente, Nevada"
2016-11-12T16:54:49.100Z,18.8542,-64.419,3,2,"52km NNE of Road Town, British Virgin Islands"
2016-11-12T16:51:35.978Z,36.7839,-115.9237,3.5,-0.2,"64km N of Pahrump, Nevada"
2016-11-12T16:45:24.550Z,34.0551667,-117.1441667,8.33,0.67,"2km SSW of Mentone, CA"
2016-11-12T16:44:53.331Z,59.4441,-151.9522,48,2,"31km SW of Homer, Alaska"
2016-11-12T16:39:41.780Z,35.9815,-96.8102,2.82,2.6,"3km W of Cushing, Oklahoma"
2016-11-12T16:38:11.348Z,39.7805,-120.4014,4.1,0.4,"6km ESE of Portola, CA"
2016-11-12T16:20:24.380Z,19.2781658,-155.4181671,33.26,2.02,"10km NE of Pahala, Hawaii"
2016-11-12T16:18:32.210Z,36.9903336,-121.6511688,8.99,1.97,"7km WSW of Gilroy, CA"
2016-11-12T16:15:51.570Z,-24.9651,178.6596,564.95,5.5,South of the Fiji Islands
2016-11-12T16:14:13.350Z,37.6404991,-118.9526672,-2.46,0.9,"1km ESE of Mammoth Lakes, CA"
2016-11-12T15:53:30.520Z,38.0698318,-118.845665,4.15,1.77,"39km ESE of Bridgeport, CA"
2016-11-12T15:53:07.014Z,38.3261,-119.3217,12,1.3,"11km NW of Bridgeport, CA"
2016-11-12T14:59:52.000Z,17.8939,-65.6238,8,2.3,"27km SW of Esperanza, Puerto Rico"
2016-11-12T14:52:27.822Z,64.4605,-148.445,1.7,0.4,"34km ESE of North Nenana, Alaska"
2016-11-12T14:45:23.779Z,37.3575,-116.8545,14.5,-0.2,"50km N of Beatty, Nevada"
2016-11-12T14:43:35.600Z,42.7256,13.1284,10,4.6,"7km SSE of Norcia, Italy"
2016-11-12T14:33:45.270Z,37.2630005,-121.6466675,3.2,2.16,"14km N of Morgan Hill, CA"
2016-11-12T14:31:52.770Z,33.2246667,-116.7403333,10.64,0.66,"3km SE of Lake Henshaw, CA"
2016-11-12T14:26:43.593Z,39.6533,-120.0611,9.9,0.4,"7km WSW of Cold Springs, Nevada"
2016-11-12T14:05:40.770Z,33.5065,-116.4756667,7.75,0.41,"19km ESE of Anza, CA"
2016-11-12T14:01:22.070Z,34.0036667,-116.8096667,17.56,1.15,"10km NNW of Cabazon, CA"
2016-11-12T13:58:34.810Z,33.928,-116.975,16.17,0.71,"0km SE of Beaumont, CA"
2016-11-12T13:35:52.005Z,60.2401,-152.3437,96.2,1.6,"35km SE of Redoubt Volcano, Alaska"
2016-11-12T13:29:52.230Z,36.3203333,-118.0601667,1.87,1.39,"6km NW of Olancha, CA"
2016-11-12T13:24:58.793Z,37.178,-117.3683,10,1.1,"60km SSW of Goldfield, Nevada"
2016-11-12T13:07:52.420Z,34.2006667,-117.562,6.91,0.82,"9km SW of Lytle Creek, CA"
2016-11-12T13:07:35.400Z,17.9937,-67.0391,14,2.1,"2km NNE of La Parguera, Puerto Rico"
2016-11-12T12:53:24.670Z,36.319,-118.0591667,0.92,2.46,"6km NW of Olancha, CA"
2016-11-12T12:31:38.500Z,-17.5257,-178.6153,535.73,4.8,"245km ESE of Lambasa, Fiji"
2016-11-12T12:23:44.766Z,61.9267,-150.9782,54,1.6,"53km WNW of Willow, Alaska"
2016-11-12T12:14:55.020Z,36.6411667,-121.2518311,4.71,1.86,"21km SSE of Ridgemark, CA"
2016-11-12T12:12:52.020Z,34.5201667,-119.1101667,18.84,1.13,"15km ENE of Ojai, CA"
2016-11-12T12:07:20.410Z,43.2488333,-111.0538333,-3.19,0.86,"22km W of Hoback, Wyoming"
2016-11-12T12:01:42.259Z,57.1455,-156.532,0.1,2.8,"157km NNW of Chirikof Island, Alaska"
2016-11-12T11:59:16.353Z,61.6565,-146.5229,43.7,1.5,"59km N of Valdez, Alaska"
2016-11-12T11:55:54.200Z,44.8776667,-111.4266667,8.54,0.3,"35km NW of West Yellowstone, Montana"
2016-11-12T11:50:32.690Z,36.5843315,-121.1793365,4.47,1.43,"22km NE of Soledad, CA"
2016-11-12T11:42:05.100Z,36.075,-117.6321667,2.31,0.91,"29km E of Coso Junction, CA"
2016-11-12T11:20:23.873Z,37.3829,-117.0598,5.3,-0.1,"39km SSE of Goldfield, Nevada"
2016-11-12T11:18:36.930Z,38.8348351,-122.7531662,0.72,0.99,"2km WNW of Cobb, CA"
2016-11-12T11:04:41.350Z,33.6688333,-116.7723333,14.86,0.69,"9km SSW of Idyllwild, CA"
2016-11-12T11:02:40.146Z,59.8174,-153.0378,104.2,2.5,"67km W of Anchor Point, Alaska"
2016-11-12T10:08:24.404Z,37.378,-117.0895,17.8,0.4,"38km SSE of Goldfield, Nevada"
2016-11-12T10:07:39.529Z,39.6658,-120.2759,8.5,0.1,"23km SE of Portola, CA"
2016-11-12T10:02:53.030Z,33.2171667,-115.5691667,2.9,1.64,"5km WSW of Niland, CA"
2016-11-12T09:52:34.300Z,33.7488333,-117.5301667,7.91,0.84,"11km NNE of Trabuco Canyon, CA"
2016-11-12T09:39:05.300Z,19.1226,-64.5775,82,2.3,"78km N of Road Town, British Virgin Islands"
2016-11-12T09:15:07.087Z,63.2885,-151.0492,3.7,2.4,"105km W of Cantwell, Alaska"
2016-11-12T09:14:39.033Z,62.5205,-149.4759,60.2,1.7,"39km NE of Talkeetna, Alaska"
2016-11-12T09:13:23.735Z,59.6281,-152.805,79.5,1.8,"57km WSW of Anchor Point, Alaska"
2016-11-12T09:10:39.460Z,38.836834,-122.7841644,1.36,0.43,"5km WNW of Cobb, CA"
2016-11-12T08:37:37.334Z,37.2929,-117.63,8.6,1.6,"57km SW of Goldfield, Nevada"
2016-11-12T08:33:30.680Z,37.307,-117.6121667,5.56,2.21,"62km ENE of Big Pine, CA"
2016-11-12T08:27:05.490Z,32.9121667,-115.5333333,7.81,1.15,"7km S of Brawley, CA"
2016-11-12T08:23:35.560Z,33.9513333,-116.854,6.72,0.64,"4km NE of Banning, CA"
2016-11-12T08:08:33.556Z,39.8768,-119.0138,12.5,1.2,"36km NE of Fernley, Nevada"
2016-11-12T08:07:01.860Z,35.9999,-96.7553,1.1,2.7,"1km NNE of Cushing, Oklahoma"
2016-11-12T07:58:49.891Z,56.1813,-156.9525,0,3,"92km WNW of Chirikof Island, Alaska"
2016-11-12T07:52:59.956Z,63.0739,-150.8376,111.4,1.3,"91km NNW of Talkeetna, Alaska"
2016-11-12T07:50:38.400Z,18.2264,-65.7807,38,1.9,"1km NE of Rio Blanco, Puerto Rico"
2016-11-12T07:41:34.900Z,18.201,-65.8085,40,2.3,"1km N of Anton Ruiz, Puerto Rico"
2016-11-12T07:33:42.270Z,34.2013333,-117.4958333,2.62,1.08,"6km S of Lytle Creek, CA"
2016-11-12T07:25:12.040Z,33.304,-116.3071667,10.04,0.85,"8km NE of Borrego Springs, CA"
2016-11-12T07:11:29.602Z,62.0602,-150.5984,18.6,1.5,"38km SW of Talkeetna, Alaska"
2016-11-12T06:55:53.838Z,62.0934,-149.66,20,2.8,"12km SE of Y, Alaska"
2016-11-12T06:51:24.984Z,62.1534,-148.6885,27.9,1.5,"40km NNE of Sutton-Alpine, Alaska"
2016-11-12T06:38:26.310Z,33.183,-115.6088333,2.09,1.02,"10km SW of Niland, CA"
2016-11-12T06:36:58.160Z,38.7631683,-122.7331696,0.75,1.2,"2km SE of The Geysers, CA"
2016-11-12T06:17:31.003Z,37.1904,-116.3648,7.7,-0.1,"47km NE of Beatty, Nevada"
2016-11-12T06:00:47.700Z,18.3474,-74.2165,12.25,4.4,"4km N of Les Anglais, Haiti"
2016-11-12T05:50:18.950Z,33.9851667,-116.979,13.84,1.57,"6km N of Beaumont, CA"
2016-11-12T05:42:54.480Z,38.8311653,-122.8488312,1.28,0.78,"10km W of Cobb, CA"
2016-11-12T05:41:48.700Z,18.4822,-65.858,17,1.9,"5km N of Suarez, Puerto Rico"
2016-11-12T05:28:06.360Z,38.8341675,-122.7734985,1.76,1.64,"4km WNW of Cobb, CA"
2016-11-12T05:24:12.003Z,37.5023,-116.9149,6.5,0.3,"36km SE of Goldfield, Nevada"
2016-11-12T05:19:29.425Z,38.7067,-117.8469,11,1.3,"19km SSE of Gabbs, Nevada"
2016-11-12T05:11:49.177Z,60.0288,-151.7646,40.3,3.2,"28km N of Anchor Point, Alaska"
2016-11-12T05:08:53.900Z,17.8833,-65.6307,4,2.1,"28km SE of El Negro, Puerto Rico"
2016-11-12T04:59:40.300Z,17.8985,-65.623,7,2.9,"27km SW of Esperanza, Puerto Rico"
2016-11-12T04:58:24.800Z,17.8897,-65.6225,8,2.3,"28km SW of Esperanza, Puerto Rico"
2016-11-12T04:53:57.600Z,32.9883333,-115.5196667,3.69,1.32,"2km NE of Brawley, CA"
2016-11-12T04:50:52.329Z,37.5246,-118.4403,8.3,1.2,"15km N of Dixon Lane-Meadow Creek, CA"
2016-11-12T04:45:23.876Z,38.3341,-115.8659,0,1.5,"46km ENE of Warm Springs, Nevada"
2016-11-12T04:44:57.815Z,61.7509,-149.5801,0.8,2.1,"14km N of Meadow Lakes, Alaska"
2016-11-12T04:44:47.600Z,17.9216,-65.6025,4,2.9,"23km SW of Esperanza, Puerto Rico"
2016-11-12T04:41:17.355Z,61.0348,-151.2051,71.2,1.5,"38km N of Nikiski, Alaska"
2016-11-12T04:38:43.410Z,38.7459984,-122.7419968,1.97,0.98,"3km SSE of The Geysers, CA"
2016-11-12T04:38:27.960Z,-23.3884,-66.744,204.42,4.4,"101km NNW of San Antonio de los Cobres, Argentina"
2016-11-12T04:34:21.860Z,32.9063333,-115.5231667,10.91,2.07,"8km NNE of Imperial, CA"
2016-11-12T04:21:49.354Z,61.8394,-149.174,14.4,1,"11km NNE of Fishhook, Alaska"
2016-11-12T04:15:22.676Z,38.6662,-118.7792,9.5,0.8,"20km NW of Hawthorne, Nevada"
2016-11-12T04:03:57.500Z,17.8875,-65.6139,9,1.9,"27km SSW of Esperanza, Puerto Rico"
2016-11-12T04:03:47.130Z,32.6978333,-115.783,6.65,1.71,"20km ESE of Ocotillo, CA"
2016-11-12T04:00:24.300Z,18.4326,-65.8093,16,1.8,"2km ENE of Vieques, Puerto Rico"
2016-11-12T03:59:24.417Z,37.1703,-117.356,9.5,0.3,"60km WNW of Beatty, Nevada"
2016-11-12T03:51:03.290Z,36.9578323,-121.5653305,7.45,1.11,"5km S of Gilroy, CA"
2016-11-12T03:39:44.330Z,44.9739,-71.1838,1.19,1.7,"26km ENE of Colebrook, New Hampshire"
2016-11-12T03:38:36.000Z,44.6448333,-110.0295,8.34,1.67,"66km ENE of Old Faithful Geyser, Wyoming"
2016-11-12T03:37:37.183Z,62.7131,-150.2304,75.7,1.3,"43km N of Talkeetna, Alaska"
2016-11-12T03:35:20.530Z,33.4803333,-116.4623333,15.96,0.6,"21km ESE of Anza, CA"
2016-11-12T03:25:53.600Z,17.9165,-65.6248,3,3.3,"25km SW of Esperanza, Puerto Rico"
2016-11-12T03:17:24.600Z,17.9211,-65.627,2,3,"25km SW of Esperanza, Puerto Rico"
2016-11-12T03:12:25.815Z,63.0192,-150.9044,125.2,2.9,"87km NNW of Talkeetna, Alaska"
2016-11-12T03:08:23.080Z,34.0196667,-118.3221667,11.06,1.22,"4km NE of View Park-Windsor Hills, CA"
2016-11-12T03:04:56.602Z,61.5085,-140.6277,13.8,1.2,"187km WNW of Haines Junction, Canada"
2016-11-12T03:03:17.600Z,36.7425003,-121.4133301,7.74,1.39,"8km SSW of Ridgemark, CA"
2016-11-12T02:58:30.420Z,36.8905,-97.4851,5,2.5,"19km SE of Caldwell, Kansas"
2016-11-12T02:57:28.400Z,17.8904,-65.6473,10,2,"27km ESE of Emajagua, Puerto Rico"
2016-11-12T02:55:51.580Z,36.8896,-97.4837,5,2.5,"19km SE of Caldwell, Kansas"
2016-11-12T02:55:25.900Z,17.8483,-65.6443,5,2,"30km SE of Emajagua, Puerto Rico"
2016-11-12T02:51:25.446Z,37.1822,-117.3588,4.4,0.2,"59km S of Goldfield, Nevada"
2016-11-12T02:51:08.700Z,17.899,-65.6203,4,2,"27km SW of Esperanza, Puerto Rico"
2016-11-12T02:43:30.300Z,17.84,-65.641,7,2.1,"31km SE of Emajagua, Puerto Rico"
